product,indexer,ratingName,riskScore,minTax,quantityAvailable,puMinValue,bank,maturity_date
CDB,Inflação,A,2.0,8.28,3,1051.31977862,BANCO C6 CONSIGNADO,2026-08-01
CDB,Inflação,A,2.0,8.28,7,1060.49903234,BANCO C6 CONSIGNADO,2026-08-01
CDB,Inflação,A,2.0,8.27,3,1265.2066919,BANCO C6 CONSIGNADO,2026-08-01
CDB,Inflação,brAAA,2.0,8.26,53,1062.83481312,BANCO PAN,2026-08-01
CDB,Inflação,brAAA,2.0,8.12,2,1617.69274272,BANCO PAN,2026-10-01
CDB,Inflação,A,2.0,8.12,10093,1.11846724,BMG,2026-10-01
CDB,Inflação,brAAA,2.0,8.1,3,1586.77062211,BANCO PAN,2026-11-01
CDB,Inflação,brAAA,2.0,8.1,1,1443.36568522,BANCO PAN,2026-11-01
CDB,Inflação,brAAA,3.0,8.1,25,1471.03077663,BANCO PAN,2027-01-01
CDB,Inflação,brAAA,3.0,8.1,4,1494.60818549,BANCO PAN,2027-02-01
CDB,Inflação,brAAA,3.0,8.1,24,1446.06891601,BANCO PAN,2026-11-01
CDB,Inflação,brAAA,3.0,8.1,7,1421.2451803,BANCO PAN,2026-11-01
CDB,Inflação,brAAA,3.0,8.1,13,1511.26485889,BANCO PAN,2027-03-01
